source_tree_id;is_new_post;parent_user_id;parent_tweet_id;parent_delay_min;child_user_id;child_tweet_id;child_delay_min;parent_label;source_datetime;child_datetime;text;tree_start_time;tree_label;split
553587303172833280;False;428333;553587303172833280;0.0;2344406496;553587303172833280;0.32;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;test
553587303172833280;False;428333;553587303172833280;0.0;37978055;553587303172833280;0.35;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;32948422;553587303172833280;0.4;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;val
553587303172833280;False;428333;553587303172833280;0.0;186336367;553587303172833280;0.42;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;593440072;553587303172833280;0.43;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;test
553587303172833280;False;428333;553587303172833280;0.0;130185115;553587303172833280;0.47;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;val
553587303172833280;False;428333;553587303172833280;0.0;204246297;553587303172833280;0.48;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;1000220582;553587303172833280;0.5;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;16105433;553587303172833280;0.52;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;168840680;553587303172833280;0.52;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;val
553587303172833280;False;428333;553587303172833280;0.0;21249652;553587303172833280;0.53;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;12097932;553587303172833280;0.53;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;17561562;553587303172833280;0.58;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;test
553587303172833280;False;428333;553587303172833280;0.0;407393085;553587303172833280;0.58;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;275182746;553587303172833280;0.7;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;199431678;553587303172833280;0.7;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;469630892;553587303172833280;0.72;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;2400433262;553587303172833280;0.72;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;298647383;553587303172833280;0.75;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;377018034;553587303172833280;0.75;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;17561562;553587303172833280;0.58;1370664036;553587303172833280;0.78;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;79717161;553587303172833280;0.8;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;val
553587303172833280;False;428333;553587303172833280;0.0;167856299;553587303172833280;0.8;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;43804681;553587303172833280;0.83;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;test
553587303172833280;False;428333;553587303172833280;0.0;146642975;553587303172833280;0.85;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;355038897;553587303172833280;0.88;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;127232163;553587303172833280;0.95;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;166916086;553587303172833280;0.97;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;628946366;553587303172833280;1.0;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;val
553587303172833280;False;428333;553587303172833280;0.0;46436059;553587303172833280;1.1;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;17187345;553587303172833280;1.12;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;17204519;553587303172833280;1.12;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;test
553587303172833280;False;428333;553587303172833280;0.0;84255085;553587303172833280;1.15;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;305294287;553587303172833280;1.22;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;282470727;553587303172833280;1.22;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;1049329776;553587303172833280;1.23;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;628629535;553587303172833280;1.27;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;2821370567;553587303172833280;1.33;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;302576226;553587303172833280;1.37;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;val
553587303172833280;False;428333;553587303172833280;0.0;2923461936;553587303172833280;1.37;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;310500036;553587303172833280;1.43;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;71048726;553587303172833280;1.43;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;test
553587303172833280;False;428333;553587303172833280;0.0;35150454;553587303172833280;1.48;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;17543649;553587303172833280;1.52;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;270132503;553587303172833280;1.6;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;test
553587303172833280;False;428333;553587303172833280;0.0;48155944;553587303172833280;1.62;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;38754652;553587303172833280;1.63;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;203946124;553587303172833280;1.67;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;test
553587303172833280;False;428333;553587303172833280;0.0;1392105402;553587303172833280;1.67;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;29999244;553587303172833280;1.72;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;242386429;553587303172833280;1.72;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;22168210;553587303172833280;1.8;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;2349831284;553587303172833280;1.85;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;val
553587303172833280;False;428333;553587303172833280;0.0;322334055;553587303172833280;1.85;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;2943024549;553587303172833280;1.97;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;207249457;553587303172833280;2.0;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;2378944628;553587303172833280;2.05;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;314249532;553587303172833280;2.05;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;1214192959;553587303172833280;2.07;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;189647323;553587303172833280;2.08;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;1021025779;553587303172833280;2.08;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;89265769;553587303172833280;2.1;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;val
553587303172833280;True;428333;553587303172833280;0.0;23153001;553587829977399296;2.1;TR;2015-01-09 16:21:12.888;2015-01-09 16:23:18.488;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;562342756;553587303172833280;2.15;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;val
553587303172833280;False;428333;553587303172833280;0.0;855556087;553587303172833280;2.2;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;66781375;553587303172833280;2.2;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;True;128750531;553587586703171584;1.13;2295911619;553587863921917953;2.23;;2015-01-09 16:21:12.888;2015-01-09 16:23:26.581;;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;47949452;553587303172833280;2.35;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;val
553587303172833280;False;428333;553587303172833280;0.0;240522361;553587303172833280;2.52;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;test
553587303172833280;False;428333;553587303172833280;0.0;118988930;553587303172833280;2.57;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;13382022;553587303172833280;2.63;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;test
553587303172833280;False;428333;553587303172833280;0.0;301727325;553587303172833280;2.63;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;2850533597;553587303172833280;2.63;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;310327131;553587303172833280;2.65;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;1332493316;553587303172833280;2.67;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;40012474;553587303172833280;2.73;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;1421721;553587303172833280;2.78;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;449348815;553587303172833280;2.95;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;28387681;553587303172833280;2.95;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;test
553587303172833280;False;428333;553587303172833280;0.0;2697204776;553587303172833280;3.05;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;1021025779;553587303172833280;2.08;281713841;553587303172833280;3.1;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;47274526;553587303172833280;3.37;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;41316456;553587303172833280;3.55;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;121913169;553587303172833280;3.8;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;554900764;553587303172833280;3.8;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;2824416407;553587303172833280;3.95;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;34172404;553587303172833280;4.07;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;40477520;553587303172833280;4.08;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;314154529;553587303172833280;4.15;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;39096101;553587303172833280;4.33;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;20873858;553587303172833280;4.38;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;val
553587303172833280;False;428333;553587303172833280;0.0;2288523851;553587303172833280;4.5;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;28358703;553587303172833280;4.52;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;89265769;553587303172833280;2.1;58684655;553587303172833280;4.67;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;1914744018;553587303172833280;4.7;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;val
553587303172833280;False;428333;553587303172833280;0.0;2280337860;553587303172833280;4.72;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;test
553587303172833280;False;428333;553587303172833280;0.0;89409468;553587303172833280;4.83;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;14186393;553587303172833280;4.87;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;15632943;553587303172833280;4.97;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;1238486083;553587303172833280;4.98;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;220728454;553587303172833280;4.98;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;511051520;553587303172833280;5.0;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;180876478;553587303172833280;5.05;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;True;10929352;553588413195382784;4.42;18085903;553587303172833280;5.18;;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;254507476;553587303172833280;5.27;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;48573107;553587303172833280;5.28;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;train
553587303172833280;False;428333;553587303172833280;0.0;190994678;553587303172833280;5.33;TR;2015-01-09 16:21:12.888;2015-01-09 16:21:12.888;police taking people out of #paris grocery where hostages were being held. url;2015-01-09 16:21:12.888000+00:00;TR;test
