user_id,item_id,label
100062581,499612545909415938,0
100076550,500389488217309184,0
100076550,500413818368184321,0
100076550,500341884678836224,0
100076550,500327120770301952,0
100076550,500363126294863876,0
100076550,500332933098385408,0
100076550,500391222075076610,0
100076550,500363740311982081,0
100076550,500354773133299713,0
100076550,500378223977721856,0
100076550,500377145349521411,0
100076550,500377906305327104,0
100084026,524988712367955970,0
100084026,517003426832453633,0
100084026,524925124303396864,0
100084026,528237933661544448,0
100084026,513015596879867904,0
100084026,527286846347567104,0
100084026,500281131057811456,0
100084026,510286132568150016,0
100084026,523820806917603328,0
100084026,495583434954514432,0
100084026,506656271517622272,0
100084026,519178213441167360,0
100085032,514106273852174337,0
100085032,525032872647065600,0
100085032,524988712367955970,0
100085032,544314234541469696,0
100085032,525285199530455040,0
100085032,503714147138166784,0
100085032,532276693931945984,0
100085032,524932056560963584,0
100085032,553575232867672064,0
100085032,531565935128498176,0
100085032,547803254516490240,0
100085032,550279538278543360,0
1000942098,499612545909415938,0
1000942098,491200302365040640,0
1000942098,489968646014246912,0
1000942098,427762638274437120,0
1000942098,498280126254428160,0
1000942098,489798219283857408,0
1000942098,427780584979836929,0
1000942098,436215971272212480,0
1000942098,407279190913069056,0
1000942098,348209998565879810,0
1000942098,427652211414274048,0
1000942098,499366666300846081,0
1001036455,524930671220105216,0
1001036455,524941041301225472,0
1001036455,524936872666353664,0
1001036455,524930365400821761,0
1001036455,524934138563133440,0
1001036455,524929497205055488,0
1001036455,524940659778920448,0
1001036455,524935485370929152,0
1001036455,524929796862918656,0
1001036455,524932935137628160,0
1001036455,524941132237910016,0
1001036455,524935246647926784,0
100122237,524962676665888769,0
100122237,525077806401994754,0
100122237,524937542131793920,0
100122237,525009850104037376,0
100122237,525134787778850818,0
100122237,525005886272843776,0
100122237,524932056560963584,0
100122237,524995771587108864,0
100122237,524942470472548352,0
100122237,524211911668543488,0
100122237,525088864416043008,0
100122237,524186749002473472,0
100136358,531526274003771392,0
100136358,524962142563610625,0
100136358,524976963862429697,0
100136358,521727831307722753,0
100136358,524928878075457536,0
100136358,524181699043663872,0
100136358,544514570367168512,0
100136358,544305540286148609,0
100136358,516856061182345216,0
100136358,514451906211893248,0
100136358,544333764814323713,0
100136358,544328894812549121,0
1001367564,531131094276382720,0
1001367564,509077805296914432,0
1001367564,535257207991205888,0
1001367564,514308277803294721,0
1001367564,521772674155286528,0
1001367564,510931521306243072,0
1001367564,521777301470871553,0
1001367564,551120768164462592,0
1001367564,427690961280696320,0
1001367564,536835346932441088,0
1001367564,534337548680978432,0
1001367564,516358319317852160,0
100150564,514201362729828352,0
100150564,514081464171102208,0
100150564,524965786059026432,0
100150564,518665533089406976,0
100150564,516545908813475841,0
100150564,528389559441444864,0
100150564,524925050739490816,0
100150564,524951893467234304,0
100150564,524987184836005889,0
100150564,518981379963777025,0
100150564,524923462398513152,0
100150564,524980744658382848,0
1001737352,524970097711267841,0
1001737352,525032872647065600,0
1001737352,524941504796962816,0
1001737352,524977992683237376,0
1001737352,531525016794697729,0
1001737352,523126268603031552,0
1001737352,524949828711620608,0
1001737352,531676808836833280,0
1001737352,528242965915779072,0
1001737352,524926235030589440,0
1001737352,524263570985340928,0
1001737352,530943279161155584,0
1001929386,552783667052167168,0
1001929386,515717938025078784,0
1001929386,516394449065496577,0
1001929386,514512849876836352,0
1001929386,532928419051622400,0
1001929386,501781217411215360,0
1001929386,532246457609244672,0
1001929386,407192370040803329,0
1001929386,532276693931945984,0
1001929386,519935535083565056,0
1001929386,552706985087361025,0
1001929386,523545090099523584,0
1001992369,528237933661544448,0
1001992369,524948703850029056,0
1001992369,523126268603031552,0
1001992369,524935769614331904,0
1001992369,524959809402331137,0
1001992369,524946179390701568,0
1001992369,524925987239120897,0
1001992369,528822281972498432,0
1001992369,524176293450223616,0
1001992369,524941132237910016,0
1001992369,528495998537334785,0
1001992369,524925033626738688,0
100225788,489841070818488320,0
100225788,489836271049928704,0
100225788,489872500462190593,0
100225788,489854703321509888,0
100225788,489833932813516800,0
100225788,489867900296368129,0
100225788,489865454312099840,0
100225788,489872119158046720,0
100225788,489816746405007360,0
100225788,489829414704648192,0
100225788,489836441120145408,0
100225788,489887806018183168,0
10022742,525019752507658240,0
10022742,517416417164263424,0
10022742,500394061887709184,0
10022742,525134787778850818,0
10022742,519704006826807296,0
10022742,507261372313640961,0
10022742,553164985460068352,0
10022742,553503184174710784,0
10022742,509463916586762241,0
10022742,549920761423863808,0
10022742,507634536176300032,0
10022742,544512676643500033,0
100246984,500381163866062848,0
100246984,501827465032237056,0
100246984,544277117039837184,0
100246984,489872500462190593,0
100246984,525029684095221760,0
100246984,553586860334010368,0
100246984,551082055883563008,0
100246984,514535408126795776,0
100246984,435998882250899456,0
100246984,539115704285270017,0
100246984,544511199702822913,0
100246984,536962520477470720,0
100247275,387030572779847680,0
100247275,500363126294863876,0
100247275,407193347279699968,0
100247275,386998038004113409,0
100247275,491200302365040640,0
100247275,499530130487017472,0
100247275,407217471473451008,0
100247275,407205235682050048,0
100247275,489802446001434625,0
100247275,407206094747209728,0
100247275,407189015582887936,0
100247275,407213772328022016,0
1002555114,524961721744900097,0
1002555114,524991067675189250,0
1002555114,524925215235911680,0
1002555114,524757333608394752,0
1002555114,524943490887991296,0
1002555114,524958128392376320,0
1002555114,523943647449198592,0
1002555114,525088864416043008,0
1002555114,524291188422356993,0
1002555114,524925987239120897,0
1002555114,524950507023245313,0
1002555114,524929796862918656,0
1002594986,516361247223058432,0
1002594986,514478918636535808,0
1002594986,524924619812511746,0
1002594986,515918632178577408,0
1002594986,523123779124600833,0
1002594986,525077806401994754,0
1002594986,521835345059389440,0
1002594986,529857740059860992,0
1002594986,518924377791164420,0
1002594986,524929796862918656,0
1002594986,521663202183348224,0
1002594986,519178213441167360,0
1002894085,522684367647559681,0
1002894085,531531382611513344,0
1002894085,524952883343925249,0
1002894085,524925124303396864,0
1002894085,524941041301225472,0
1002894085,525040836757958657,0
1002894085,536504515843727361,0
1002894085,528822281972498432,0
1002894085,532239131540467712,0
1002894085,547670441754914816,0
1002894085,536540403109879809,0
1002894085,551942365901250560,0
1002966181,524934138563133440,0
1002966181,525116411887513602,0
1002966181,525040836757958657,0
1002966181,532297096356167680,0
1002966181,529857740059860992,0
1002966181,527286846347567104,0
1002966181,522815405451407360,0
1002966181,544523550519218176,0
1002966181,524952094986350592,0
1002966181,544289311504355328,0
1002966181,547101266313089024,0
1002966181,524922729485848576,0
1003130904,489867900296368129,0
1003130904,500294803402137600,0
1003130904,489798219283857408,0
1003130904,500270780832174080,0
1003130904,407223928084766721,0
1003130904,499368931367608320,0
1003130904,489836441120145408,0
1003130904,407162181059612672,0
1003130904,407213757048160256,0
1003130904,407209892013821952,0
1003130904,490136764619948032,0
1003130904,407262953533353984,0
100315338,532284428542681088,0
100315338,524950339074523137,0
100315338,523820806917603328,0
100315338,544512108885725184,0
100315338,524944881941495809,0
100315338,525032872647065600,0
100315338,540643709465812992,0
100315338,544328894812549121,0
100315338,528607634099015680,0
100315338,544283772569788416,0
100315338,524289058290159616,0
100315338,551103664124100608,0
1003208960,524946179390701568,0
1003208960,524959809402331137,0
1003208960,524952883343925249,0
1003208960,524962676665888769,0
1003208960,524961721744900097,0
1003208960,524961908903149568,0
1003208960,524998384357486592,0
1003208960,524962142563610625,0
1003208960,524959836778536961,0
1003208960,524966904885428226,0
1003208960,524950507023245313,0
1003208960,524935769614331904,0
100325179,524950264303075328,0
100325179,525024181218725888,0
100325179,525029684095221760,0
100325179,489800427152879616,0
100325179,514395350615203841,0
100325179,528240834660298753,0
100325179,546028163134808064,0
100325179,521790189715615744,0
100325179,532208816692416512,0
100325179,531206167302012929,0
100325179,524926235030589440,0
100325179,427846006600777729,0
100332944,524948703850029056,0
100332944,524924619812511746,0
100332944,516425769560866817,0
100332944,523562674487975937,0
100332944,518870005677826050,0
100332944,519867098945044480,0
100332944,516729950091493376,0
100332944,522654603675176960,0
100332944,519078654635409410,0
100332944,519112613800972288,0
100332944,524289058290159616,0
100332944,518827403452637184,0
1003330856,524976526891417600,0
1003330856,516390549012480001,0
1003330856,515918632178577408,0
1003330856,524962676665888769,0
1003330856,524929497205055488,0
1003330856,524933380929245184,0
1003330856,524951893467234304,0
1003330856,524923676484177920,0
1003330856,524263570985340928,0
1003330856,527138218505175040,0
1003330856,521098692326350848,0
1003330856,519530210795216896,0
100337625,523581212175392768,0
100337625,523558773345255424,0
100337625,523562674487975937,0
100337625,523126268603031552,0
100337625,523123779124600833,0
100337625,522692223952228353,0
100337625,523123023646175233,0
100337625,522684367647559681,0
100337625,523820806917603328,0
100337625,522534012544638976,0
100337625,523026678419714048,0
100337625,522553662996901888,0
1003472804,387010299536355328,0
1003472804,387021726007042051,0
1003472804,387030572779847680,0
1003472804,387031585834278912,0
100367075,538133250066366464,0
100367075,538137715293061120,0
100367075,538166788484509696,0
100367075,538193964479045633,0
100367075,538218607822770176,0
100367075,538256153080127489,0
100367075,538346377794031618,0
100367075,538374385665449985,0
100367075,538408710084001793,0
100367075,538412662858588160,0
100369233,489867900296368129,0
100369233,489836271049928704,0
100369233,489841070818488320,0
100369233,489902412900343809,0
100369233,489872500462190593,0
100369233,489854703321509888,0
100369233,489836441120145408,0
100369233,489970164469751808,0
100369233,489872119158046720,0
100369233,489865454312099840,0
100369233,489874311143260160,0
100369233,489968646014246912,0
1003697563,516386101766782976,0
1003697563,516371936604352513,0
1003697563,516321020815228929,0
1003697563,514512849876836352,0
1003697563,516377014790782977,0
1003697563,516411927506206721,0
1003697563,514517213022543872,0
1003697563,514483762566922240,0
1003697563,514468018970034176,0
1003697563,516420964834611201,0
1003697563,516414874348298240,0
1003697563,514550436377137152,0
100373001,514308277803294721,0
100373001,510916464631889920,0
100373001,521769631519092736,0
100373001,504243239084236800,0
100373001,523555724807262208,0
100373001,501474962935648256,0
100373001,509478961705807872,0
100373001,523098334421319680,0
100373001,500354773133299713,0
100373001,518924377791164420,0
100373001,500319675797209088,0
100373001,505657661120348163,0
100395504,489794696013967360,0
100395504,489796088338341888,0
100395504,489796998615547904,0
1004053002,524925600318754816,0
1004053002,515717938025078784,0
1004053002,515519742355185664,0
1004053002,524925124303396864,0
1004053002,516411927506206721,0
1004053002,527131140721623040,0
1004053002,516358319317852160,0
1004053002,520284654755381249,0
1004053002,521777301470871553,0
1004053002,519530210795216896,0
1004053002,522654603675176960,0
1004053002,514555852351479808,0
100416586,516978780171436032,0
100416586,532007252677656576,0
100416586,525134787778850818,0
100416586,524946179390701568,0
100416586,522684367647559681,0
100416586,524933380929245184,0
100416586,532231906364911616,0
100416586,524932935137628160,0
100416586,516705572373397504,0
100416586,529857740059860992,0
100416586,527947775905103872,0
100416586,516682897864916992,0
1004295330,524943490887991296,0
1004295330,524958128392376320,0
1004295330,524952883343925249,0
1004295330,524946179390701568,0
1004295330,524944399890124801,0
1004295330,524950339074523137,0
1004295330,524948703850029056,0
1004295330,524949828711620608,0
1004295330,524959836778536961,0
1004295330,524958992330522624,0
1004295330,524947149134774272,0
1004295330,524950507023245313,0
1004387720,524946179390701568,0
1004387720,516361247223058432,0
1004387720,523820806917603328,0
1004387720,523555724807262208,0
1004387720,500327106824245249,0
1004387720,525040767317082113,0
1004387720,524925033626738688,0
1004387720,514429381737852929,0
1004387720,553098571323437056,0
1004387720,445495350171013120,0
1004387720,544523550519218176,0
1004387720,551128385850601472,0
1004484211,524979548195024898,0
1004484211,524950339074523137,0
1004484211,524981436252950528,0
1004484211,524946179390701568,0
1004484211,544269749405097984,0
1004484211,524958128392376320,0
1004484211,544457299667202048,0
1004484211,538218607822770176,0
1004484211,539254751343681536,0
1004484211,524952094986350592,0
1004484211,531206167302012929,0
1004484211,538847758032310272,0
1004523859,531193369465470976,0
1004523859,524950264303075328,0
1004523859,524923293711998976,0
1004523859,531131094276382720,0
1004523859,525056576038518785,0
1004523859,524929497205055488,0
1004523859,524929106987991040,0
1004523859,524152657783820288,0
1004523859,524291188422356993,0
1004523859,525711899359318016,0
1004523859,528495998537334785,0
1004523859,532231906364911616,0
1004554363,528976109518721024,0
1004554363,525024518713397249,0
1004554363,525039784503541760,0
1004554363,528237933661544448,0
1004554363,525040836757958657,0
1004554363,525040767317082113,0
1004554363,527272948680622080,0
1004554363,531131094276382720,0
1004554363,525327108520673281,0
1004554363,525711899359318016,0
1004554363,525088864416043008,0
1004554363,528607634099015680,0
1004715116,516390549012480001,0
1004715116,519447199164665856,0
1004715116,503498696273965056,0
1004715116,510916464631889920,0
1004715116,507454543169617920,0
1004715116,523555724807262208,0
1004715116,522468118082633729,0
1004715116,520284654755381249,0
1004715116,523026678419714048,0
1004715116,516727880571572225,0
1004715116,509152237503778816,0
1004715116,516358319317852160,0
1004773472,524972443308683264,0
1004773472,523123779124600833,0
1004773472,523555724807262208,0
1004773472,525056576038518785,0
1004773472,527162170531151872,0
1004773472,524958128392376320,0
1004773472,524176293450223616,0
1004773472,525088864416043008,0
1004773472,524929796862918656,0
1004773472,524966904885428226,0
1004773472,524178388282802176,0
1004773472,525025279803424768,0
1004900282,552615631246622721,0
1004965908,517712193841037312,0
1004965908,517850508380618752,0
1004965908,518192429153783808,0
1004965908,518620083342835712,0
1004965908,518665533089406976,0
1004965908,518827403452637184,0
1004965908,518830518792892416,0
1004965908,518866406512025602,0
1004965908,518870005677826050,0
1004965908,518924377791164420,0
1004981809,514512849876836352,0
1004981809,514495841600811009,0
1004981809,514106939173634048,0
1004981809,514517213022543872,0
1004981809,514150992552931328,0
1004981809,514201362729828352,0
1004981809,514508854990999553,0
1004981809,514468018970034176,0
1004981809,514148279601606656,0
1004981809,514395350615203841,0
1004981809,514109888138842113,0
1004981809,514451906211893248,0
1005008256,514106273852174337,0
1005008256,536547921542791170,0
1005008256,525005886272843776,0
1005008256,531607884220485632,0
1005008256,544319832486064128,0
1005008256,524930671220105216,0
1005008256,524932935137628160,0
1005008256,532559937269166080,0
1005008256,407253198395555840,0
1005008256,524699123971534848,0
1005008256,532319110458118144,0
1005008256,532206910796468224,0
1005118766,524998384357486592,0
1005118766,521727831307722753,0
1005118766,532197572698320896,0
1005118766,525077806401994754,0
1005118766,523123023646175233,0
1005118766,515717938025078784,0
1005118766,532255606623989760,0
1005118766,514109888138842113,0
1005118766,522443333831262208,0
1005118766,542423103834296323,0
1005118766,535252460148113409,0
1005118766,531108688749404160,0
1005126732,510918747188514816,0
1005126732,490080544949276672,0
1005126732,501774615837163521,0
1005126732,491200302365040640,0
1005126732,501474962935648256,0
1005126732,510921017972514817,0
1005126732,407233172380733441,0
1005126732,407205235682050048,0
1005126732,407258075502899200,0
1005126732,407185422523977728,0
1005126732,504500863944376321,0
1005126732,510286132568150016,0
100538300,544282227035869184,0
100538300,544513524438155264,0
100538300,544329935943237632,0
100538300,544277117039837184,0
100538300,544391176137089024,0
100538300,544511199702822913,0
100538300,544510450101415936,0
100538300,544328894812549121,0
100538300,544333764814323713,0
100538300,544520042810200064,0
100538300,544504183341064192,0
100538300,544282005941530624,0
1005474206,531300385248800768,0
1005474206,524988712367955970,0
1005474206,524979548195024898,0
1005474206,504244627680272384,0
1005474206,517416417164263424,0
1005474206,518665533089406976,0
1005474206,544283772569788416,0
1005474206,544457299667202048,0
1005474206,524952094986350592,0
1005474206,532276693931945984,0
1005474206,549975297160802304,0
1005474206,536835346932441088,0
1005507576,500284699546517505,0
1005507576,500286058664579072,0
1005513302,407177474788057088,0
1005513302,407179055763836928,0
1005513302,407181813174788096,0
1005513302,407182194206322689,0
1005513302,407182466613792768,0
1006044266,522684367647559681,0
1006044266,524925600318754816,0
1006044266,518665533089406976,0
1006044266,523123779124600833,0
1006044266,524757333608394752,0
1006044266,520338188213444608,0
1006044266,521533372280369152,0
1006044266,523098334421319680,0
1006044266,524144369235140608,0
1006044266,522553662996901888,0
1006044266,516705572373397504,0
1006044266,519078654635409410,0
100606185,524949828711620608,0
100606185,531606992788287489,0
100606185,524965786059026432,0
100606185,524980744658382848,0
100606185,522692223952228353,0
100606185,523558773345255424,0
100606185,524923462398513152,0
100606185,532276693931945984,0
100606185,532559937269166080,0
100606185,535252460148113409,0
100606185,531524882325311488,0
100606185,534445263528947712,0
10067092,500307001629745152,0
10067092,500308076004929537,0
10067092,513015596879867904,0
10067092,489974591985840128,0
10067092,501474962935648256,0
10067092,500290456845299714,0
10067092,510916647373516800,0
10067092,500303431928922113,0
10067092,504771233557147648,0
10067092,514039286845698048,0
10067092,500378223977721856,0
10067092,514072132301910016,0
100691844,366205297557110784,0
100691844,369506008172740608,0
100691844,370855596050108416,0
100691844,372489152903643136,0
100691844,372901260183494656,0
10070162,524958992330522624,0
10070162,509077805296914432,0
10070162,524976980799000578,0
10070162,521496155310796800,0
10070162,524944881941495809,0
10070162,509114008587100160,0
10070162,495366618818830336,0
10070162,516394449065496577,0
10070162,508002575858561024,0
10070162,524191650420367360,0
10070162,496698590153416704,0
10070162,523655026485366784,0
1007845926,524944399890124801,0
1007845926,524924619812511746,0
1007845926,524946179390701568,0
1007845926,524965786059026432,0
1007845926,524975705206304769,0
1007845926,524949828711620608,0
1007845926,524211911668543488,0
1007845926,522534012544638976,0
1007845926,524970851675176960,0
1007845926,524926472432410625,0
1007845926,524144369235140608,0
1007845926,523098334421319680,0
100820889,524976106861236226,0
100820889,523566838958284801,0
100820889,523863683928457216,0
100820889,524991067675189250,0
100820889,525134787778850818,0
100820889,524924619812511746,0
100820889,524206851450486785,0
100820889,520630231531802624,0
100820889,524995771587108864,0
100820889,524950507023245313,0
100820889,524929796862918656,0
100820889,517712193841037312,0
100831053,500381163866062848,0
100831053,516321020815228929,0
100831053,500295393301647360,0
100831053,510916464631889920,0
100831053,500327120770301952,0
100831053,507454543169617920,0
100831053,510922415468449792,0
100831053,506784541696991232,0
100831053,513749585391390720,0
100831053,519375764165509121,0
100831053,519447199164665856,0
100831053,509152237503778816,0
1008414175,516358319317852160,0
100848303,528237933661544448,0
100848303,524976980799000578,0
100848303,531634492528939008,0
100848303,531543620856197121,0
100848303,524943490887991296,0
100848303,525300042207612928,0
100848303,524926235030589440,0
100848303,525327108520673281,0
100848303,524965775036387329,0
100848303,524947149134774272,0
100848303,524320261667950592,0
100848303,524951893467234304,0
1008492163,525005886272843776,0
1008492163,514067907475959808,0
1008492163,508002575858561024,0
1008492163,499530130487017472,0
1008492163,501785003144273921,0
1008492163,514062859987595264,0
1008492163,500279189405433858,0
1008492163,528242965915779072,0
1008492163,519348106836860929,0
1008492163,524935485370929152,0
1008492163,519530210795216896,0
1008492163,522443333831262208,0
100859683,552805488631758849,0
100859683,538010064591028224,0
100859683,524946179390701568,0
100859683,521788572933062657,0
100859683,500288349924782080,0
100859683,514517213022543872,0
100859683,537484793882361856,0
100859683,535474861616148480,0
100859683,543443188934250496,0
100859683,528495998537334785,0
100859683,500377906305327104,0
100859683,544367462012432384,0
1008748038,534278078105944064,0
1008748038,532284831783460864,0
1008748038,531129816389779456,0
1008748038,531833233143783424,0
1008748038,535579674152148992,0
1008748038,537355288295518210,0
1008748038,536540403109879809,0
1008748038,534303066867367937,0
1008748038,531973383198887936,0
1008748038,538137715293061120,0
1008748038,536835346932441088,0
1008748038,536871550184869888,0
100901118,407258075502899200,0
100901118,407253198395555840,0
100901118,407254590363426816,0
100901118,427846006600777729,0
100901118,407217865973329920,0
100901118,407262953533353984,0
100901118,427780584979836929,0
100901118,407209892013821952,0
100901118,407213757048160256,0
100901118,407269894938718208,0
100901118,407205404075376640,0
100901118,407229989902225408,0
100965930,544380742076088320,0
100965930,544517264054423552,0
100965930,553586897168392192,0
100965930,525301290218553344,0
100965930,532928419051622400,0
100965930,537006518118273025,0
100965930,538374385665449985,0
100965930,532559937269166080,0
100965930,553212962044149761,0
100965930,535315394127728641,0
100965930,544289311504355328,0
100965930,561952533942661120,0
1009671457,504441156575297536,0
1009671457,504448356584677377,0
1009671457,504450741126582275,0
1009698583,524923341359300608,0
1009698583,521496155310796800,0
1009698583,533811170889568256,0
1009698583,516411927506206721,0
1009698583,525285199530455040,0
1009698583,532007252677656576,0
1009698583,523026678419714048,0
1009698583,524206851450486785,0
1009698583,517034091028676608,0
1009698583,524949828711620608,0
1009698583,516358319317852160,0
1009698583,524942470472548352,0
100983627,525005886272843776,0
100983627,524925600318754816,0
100983627,524933380929245184,0
100983627,501768276523761666,0
100983627,516425769560866817,0
100983627,504433135036407808,0
100983627,407262953533353984,0
100983627,513779458340569088,0
100983627,504441156575297536,0
100983627,496698590153416704,0
100983627,407244865018155008,0
100983627,428366153149194240,0
101005531,489794593580650497,0
101005531,489794696013967360,0
101005531,489796088338341888,0
101005531,489796998615547904,0
101005531,489798219283857408,0
101005531,489798752358916096,0
101005531,489798752438583297,0
101005531,489800427152879616,0
101005531,489802446001434625,0
1010300628,523562674487975937,0
1010300628,523558773345255424,0
1010300628,523566838958284801,0
1010300628,523820806917603328,0
1010300628,521772674155286528,0
1010300628,521769631519092736,0
1010300628,519921456730607616,0
1010300628,521533372280369152,0
1010300628,522468118082633729,0
1010300628,523655026485366784,0
1010300628,522534012544638976,0
1010300628,521777301470871553,0
101068845,551135925862805504,0
101068845,552706985087361025,0
101068845,552791578893619200,0
101068845,552677176873455616,0
101068845,552783667052167168,0
101068845,553508098825261056,0
101068845,553228463998783488,0
101068845,553099685888790528,0
101068845,558312304753016832,0
101068845,553184482241814530,0
101068845,553190393370923008,0
101068845,553501357156876290,0
1010824586,552805488631758849,0
1010824586,524950339074523137,0
1010824586,544277117039837184,0
1010824586,524951893467234304,0
1010824586,524962142563610625,0
1010824586,544399927045283840,0
1010824586,551575491430211584,0
1010824586,552802654641225728,0
1010824586,544457299667202048,0
1010824586,531530591427391488,0
1010824586,538851683141304320,0
1010824586,550095745161134080,0
101111644,532928419051622400,0
101111644,531300385248800768,0
101111644,525024518713397249,0
101111644,523581212175392768,0
101111644,524937542131793920,0
101111644,517051126466625536,0
101111644,536991428694376448,0
101111644,516727880571572225,0
101111644,534364937939062784,0
101111644,524646141938647043,0
101111644,531568534066057217,0
101111644,524926472432410625,0
101156604,504244627680272384,0
101156604,523535962962280448,0
101156604,535474881090322432,0
101156604,528312406498635777,0
101156604,507918114567499776,0
101156604,532276370953752576,0
101156604,524144369235140608,0
101156604,524929106987991040,0
101156604,522321383716818944,0
101156604,532208816692416512,0
101156604,507354546041925632,0
101156604,528357165677817856,0
1011686834,514201362729828352,0
1011686834,513922322915282945,0
1011686834,514142113601437696,0
1011686834,514098833253748736,0
1011686834,514100169307348992,0
1011686834,514081464171102208,0
1011686834,514429381737852929,0
1011686834,509463933564891137,0
1011686834,508002575858561024,0
1011686834,510507736287961088,0
1011686834,505369323922522113,0
1011686834,509152237503778816,0
1011866532,514478918636535808,0
1011866532,510918747188514816,0
1011866532,523863683928457216,0
1011866532,516411927506206721,0
1011866532,516423807394131968,0
1011866532,504453071041482753,0
1011866532,509464217549021184,0
1011866532,522453569702989824,0
1011866532,523545090099523584,0
1011866532,524881688825167872,0
1011866532,509463916586762241,0
1011866532,524289058290159616,0
101243223,521496155310796800,0
101243223,500332933098385408,0
101243223,501760566160289794,0
101243223,501768276523761666,0
101243223,500278045597368320,0
101243223,489975398151618560,0
101243223,510922415468449792,0
101243223,519348106836860929,0
101243223,500377145349521411,0
101243223,522684367647559681,0
101243223,500363740311982081,0
101243223,489794696013967360,0
1012495398,524950339074523137,0
1012495398,524934138563133440,0
1012495398,524925600318754816,0
1012495398,524937542131793920,0
1012495398,524925730053181440,0
1012495398,524943490887991296,0
1012495398,524941132237910016,0
1012495398,524925987239120897,0
1012495398,524930671220105216,0
1012495398,524950507023245313,0
1012495398,524947149134774272,0
1012495398,524929796862918656,0
1012520624,524959809402331137,0
1012520624,511918957255991296,0
1012520624,524975705206304769,0
1012520624,527295015643394048,0
1012520624,525056576038518785,0
1012520624,516377014790782977,0
1012520624,516475930097643520,0
1012520624,522453569702989824,0
1012520624,524929796862918656,0
1012520624,538193964479045633,0
1012520624,522553662996901888,0
1012520624,524317344730869760,0
101253010,517487705978966016,0
101253010,521882110789824512,0
101253010,523126268603031552,0
101253010,536808074431184896,0
101253010,524959836778536961,0
101253010,518866406512025602,0
101253010,549920761423863808,0
101253010,524699123971534848,0
101253010,552984502063337472,0
101253010,524952094986350592,0
101253010,519275971758026752,0
101253010,525327108520673281,0
1012605522,521821037726797824,0
1012605522,524948703850029056,0
1012605522,531607884220485632,0
1012605522,524929497205055488,0
1012605522,531634492528939008,0
1012605522,504131150429061121,0
1012605522,544520042810200064,0
1012605522,504652021601800193,0
