child_user_id;first_activity;last_activity;sd_days
1026679093;2015-10-16 17:58:01.061;2015-12-07 21:55:46.862;36.88630545302332
102716907;2014-10-22 15:20:55.863;2015-10-21 14:09:04.495;257.35158365804926
1027595330;2015-06-27 11:27:37.640;2015-06-27 11:27:37.640;0.0
10283652;2015-11-09 15:45:09.323;2015-11-09 15:45:09.323;0.0
102843948;2015-06-25 12:56:43.731;2015-08-15 02:23:59.906;35.751745862534584
102848140;2015-06-21 15:42:33.335;2015-06-25 12:56:43.731;2.7469985083281254
1028951935;2015-10-28 17:56:08.119;2015-11-02 18:42:09.314;3.5581318192260554
1029301681;2015-08-15 02:23:59.906;2015-10-08 03:16:02.252;27.873046959255632
1029357372;2015-06-27 03:35:02.003;2015-06-27 04:25:57.051;0.02500283747280555
1029764929;2015-11-02 08:49:29.874;2015-11-02 18:42:09.314;0.1893232248974998
1029983642;2015-06-22 16:40:24.765;2015-09-17 01:59:48.851;61.08587522851322
1030016136;2015-01-09 09:00:53.044;2015-01-09 16:33:45.460;0.17889202122144462
1031086644;2015-09-19 22:21:40.611;2015-12-03 15:12:25.508;52.82222608920515
1031220115;2015-01-07 12:34:33.776;2015-03-24 12:38:59.537;53.74229038644184
103141337;2015-10-31 14:40:21.470;2015-11-02 18:42:09.314;1.5329472993246638
1031703968;2014-10-22 14:54:37.956;2014-10-22 15:20:55.863;0.012913758562812228
103180025;2015-06-23 19:18:10.455;2015-08-03 21:38:40.892;23.243009870246013
103222382;2015-06-27 01:22:05.473;2015-06-27 01:47:17.090;0.012371234157541789
103227584;2014-12-15 15:21:50.494;2015-01-09 16:33:45.460;17.712983669931035
103245828;2014-12-15 07:19:05.347;2015-06-27 07:50:10.242;137.19397804903934
1032665540;2015-06-30 11:14:38.837;2015-09-13 16:48:03.108;53.19672566858411
103335732;2015-07-14 06:02:19.752;2015-10-28 20:13:21.432;56.53005705372662
103368235;2014-10-22 16:25:46.500;2015-12-08 23:11:18.166;183.62302094058828
1033803546;2015-06-27 01:22:05.473;2015-06-27 01:47:17.090;0.012371234157541789
1034361733;2015-10-06 19:56:06.265;2015-10-07 18:22:59.803;0.6613865825412877
1036747494;2014-12-15 07:57:55.341;2015-01-09 16:22:40.856;17.925529402676098
103678590;2015-12-03 15:12:25.508;2015-12-04 23:55:49.460;0.68590580534329
1036858632;2014-12-15 07:53:51.726;2015-06-21 15:42:33.335;133.16622509943357
1038235795;2015-01-07 11:43:07.567;2015-11-24 21:00:48.878;227.2551276858301
10386152;2015-06-27 00:40:49.467;2015-12-16 02:40:27.512;95.76831393533608
1038620035;2014-12-15 14:48:08.364;2015-06-27 01:27:43.396;136.78567410876585
1039264699;2014-10-22 20:23:58.050;2015-01-09 12:52:44.426;55.6398622979769
103972238;2015-12-03 20:30:24.434;2015-12-15 21:05:34.230;8.502548168899464
103976021;2014-12-15 01:22:33.855;2015-09-13 16:48:03.108;153.40985856565356
1040000472;2015-09-10 13:51:10.687;2015-09-13 16:48:03.108;1.8029661330441862
1040447646;2015-01-09 16:33:45.460;2015-11-30 04:19:35.883;229.44919746658798
104045435;2015-06-27 01:34:31.906;2015-08-30 06:03:34.702;45.3869483537989
1040684384;2015-07-01 18:25:01.808;2015-09-10 17:30:43.142;50.17791219542391
104069830;2015-10-22 02:18:23.061;2015-10-22 02:18:23.061;0.0
104071579;2015-10-21 15:05:50.706;2015-11-04 11:39:16.624;9.79806045248329
104077046;2015-06-21 04:55:02.237;2015-06-23 21:36:39.104;1.9060527080190592
104135701;2015-10-02 09:41:38.019;2015-12-29 13:10:06.033;62.3277636601394
104217847;2015-06-23 03:57:31.522;2015-06-30 11:14:38.837;5.16439460127876
104235892;2015-01-09 09:02:26.033;2015-01-09 16:33:45.460;0.17827086161845873
104240343;2014-10-22 22:50:17.464;2015-11-14 03:05:23.522;223.53414692574907
1042752596;2015-06-22 02:01:54.993;2015-06-22 02:01:54.993;0.0
104297073;2015-06-29 02:30:39.534;2015-09-14 00:50:14.720;44.31936261834924
104316710;2015-06-21 15:42:33.335;2015-09-24 22:03:44.832;46.624365901624714
1043357336;2015-09-28 01:38:08.849;2015-11-08 16:01:01.895;29.415094138710643
1043835012;2015-10-14 17:11:34.908;2015-10-14 17:41:17.368;0.01458784205085386
1043917694;2015-10-09 05:05:22.220;2015-12-02 17:17:43.985;38.54339025824903
1043964368;2015-10-08 03:16:02.252;2015-12-05 10:00:52.105;41.21098404690169
1044241;2015-01-09 16:20:03.803;2015-11-19 23:39:36.517;176.6903932848876
104520301;2015-06-22 16:44:01.560;2015-06-22 16:44:01.560;3.2003657769915363e-12
104533711;2015-06-27 01:45:04.510;2015-10-21 00:34:05.464;81.98953013259234
1045634766;2014-10-22 14:11:22.668;2014-10-22 14:12:21.746;0.0004835006288012637
1046135256;2015-12-03 15:12:25.508;2015-12-03 15:12:25.508;0.0
104626843;2015-01-09 16:19:36.089;2015-10-08 06:00:13.049;192.02889821429756
10465;2015-08-15 02:23:59.906;2015-09-05 10:20:01.567;15.082994073611793
1046587447;2015-09-12 01:35:33.598;2015-09-12 01:35:33.598;0.0
104719487;2015-09-10 13:58:07.960;2015-09-10 13:58:07.960;0.0
1048184294;2015-10-20 17:32:44.693;2015-12-08 23:05:42.798;34.811735212410426
1048423470;2015-10-06 19:56:06.265;2015-10-20 17:32:44.693;9.829098757328515
104850722;2014-12-15 07:19:05.347;2015-12-07 23:58:28.627;178.48717984080392
1048676918;2014-10-22 16:53:58.195;2014-12-15 15:21:50.494;38.138526891695946
1049329776;2014-12-15 04:46:18.590;2015-01-09 16:21:12.888;14.130815664500663
104952689;2015-01-07 12:34:33.776;2015-01-09 16:21:12.888;1.5255101400735043
1049560369;2015-06-21 01:54:58.481;2015-11-09 15:45:09.323;81.42014711347655
1049681827;2015-07-19 22:11:52.324;2015-12-03 18:51:39.798;54.82467146467577
105011437;2015-12-03 18:51:39.798;2015-12-07 02:11:29.312;2.33729493038287
105016656;2014-12-14 23:53:16.955;2014-12-15 00:36:49.247;0.0213792753199001
1050882356;2015-01-09 16:20:03.803;2015-01-09 16:33:45.460;0.006724528199816438
1051485312;2015-01-09 16:20:03.803;2015-01-09 16:33:45.460;0.006724528199816438
1051656901;2015-09-11 01:20:47.760;2015-10-08 03:16:02.252;19.148472029324516
105184102;2015-06-27 02:12:22.503;2015-12-03 01:01:55.077;66.73067749383321
105198606;2014-10-22 20:23:58.050;2014-12-15 00:34:18.926;37.59959184824747
1052040667;2015-08-30 06:03:34.702;2015-12-06 19:14:48.149;69.6849922912338
105214234;2015-06-27 00:37:36.517;2015-10-05 11:00:55.566;71.01675590983488
105273951;2015-10-05 10:44:40.592;2015-10-05 10:44:40.592;0.0
1052911951;2015-09-25 14:23:47.326;2015-09-25 14:23:47.326;0.0
1053000366;2015-06-29 12:18:03.312;2015-12-03 15:12:25.508;111.10138837010396
1053271752;2015-11-02 17:13:22.961;2015-11-02 17:13:22.961;0.0
105327432;2015-01-09 16:19:36.089;2015-07-08 15:31:08.241;127.25542247654778
1053892176;2015-01-09 16:21:12.888;2015-06-27 01:20:00.053;119.0585081929047
1054431;2015-01-07 14:23:09.388;2015-01-09 16:20:03.803;1.4716202801115428
105466806;2015-06-27 00:44:26.768;2015-08-15 02:23:59.906;34.69711707425972
105485468;2015-10-06 19:56:06.265;2015-10-20 17:32:44.693;9.829098757328515
1055939472;2015-11-09 20:35:37.776;2015-12-15 21:05:34.230;25.470546493150668
105604742;2015-06-27 00:42:41.940;2015-06-27 01:02:22.609;0.009662720557771818
1056388153;2015-09-13 16:48:03.108;2015-12-13 15:53:19.083;42.594315652141
1056552596;2014-12-15 15:19:37.961;2014-12-15 15:29:23.403;0.004791319540300052
105708948;2015-06-27 02:12:22.503;2015-11-24 21:00:48.878;106.62013334571482
105790457;2015-06-27 01:22:05.473;2015-06-27 01:47:17.090;0.012371234157541789
1057971672;2015-01-07 12:34:33.776;2015-01-09 13:31:54.252;1.1485541463594102
105802207;2015-06-27 02:40:34.506;2015-11-09 15:45:09.323;95.84468076485928
105878331;2015-01-09 13:31:54.252;2015-01-09 16:33:45.460;0.08929848573769568
105905475;2014-12-15 04:37:43.418;2015-01-09 12:52:44.426;14.609791222917268
105925293;2015-06-21 15:42:33.335;2015-08-15 02:23:59.906;38.49874437086271
105930112;2015-06-27 01:39:23.998;2015-06-27 01:47:17.090;0.0038718351984269304
1059644598;2014-10-22 15:58:15.199;2014-12-15 05:09:30.123;30.85360892311223
1061097912;2015-10-21 13:31:47.000;2015-12-06 03:40:10.994;32.23640884953803
106136713;2015-01-08 00:25:53.904;2015-01-09 16:20:03.803;1.1756460381910638
106239684;2015-06-21 01:54:58.481;2015-11-02 21:49:05.551;77.7016990875793
1062510240;2014-10-22 14:54:37.956;2014-10-22 16:35:02.769;0.049307709810597365
1062585126;2015-09-11 01:20:47.760;2015-12-08 19:47:01.138;46.56663149341148
1062600966;2014-12-15 02:33:22.559;2015-09-16 19:20:29.518;194.94890547995135
1062791150;2015-01-09 11:06:29.100;2015-01-09 11:06:29.100;0.0
1062817646;2015-06-27 00:40:34.095;2015-06-30 01:12:20.515;2.136922687422949
106285121;2015-11-19 23:39:36.517;2015-11-19 23:39:36.517;0.0
1063076700;2014-12-14 23:16:34.958;2015-10-02 20:00:47.936;136.04520345089256
106371668;2014-10-22 15:20:55.863;2015-12-04 22:31:54.356;235.6709780247838
1063942566;2014-10-22 16:25:46.500;2015-03-24 12:38:59.537;108.07597669042256
1064720174;2015-10-08 03:16:02.252;2015-10-14 17:11:34.908;4.652931671106466
106511202;2014-12-15 15:40:07.049;2015-01-09 16:22:40.856;17.698570157529275
106556648;2015-01-09 11:00:33.708;2015-01-09 16:35:15.144;0.13125115302649046
106569290;2015-10-08 03:16:02.252;2015-10-21 13:06:48.762;9.482486159942551
106613569;2015-06-27 00:44:26.768;2015-11-05 06:17:11.025;92.79437793620168
1066204172;2015-06-30 11:14:38.837;2015-11-14 03:05:23.522;96.63338200519114
1067014519;2015-10-05 14:39:34.189;2015-10-20 17:32:44.693;10.691638706667959
1067684294;2014-12-15 02:13:21.041;2014-12-15 02:53:55.350;0.019922643536333422
106788885;2014-12-15 00:38:04.815;2015-09-05 10:20:01.567;145.84271564198656
1068809875;2015-11-04 11:39:16.624;2015-12-13 19:23:02.987;21.366928282084885
106918693;2014-12-15 07:19:05.347;2015-01-07 12:34:33.776;16.418368241631597
107090979;2014-10-22 22:50:17.464;2015-01-09 16:35:15.144;27.981711646870366
1071376531;2014-10-22 18:48:40.553;2015-12-08 14:10:22.353;207.008976541909
1071448806;2015-06-27 00:37:36.517;2015-11-14 02:39:47.168;71.51381501121004
107205082;2015-10-16 17:59:44.685;2015-10-16 17:59:44.685;0.0
1072327080;2015-06-22 19:08:48.522;2015-11-09 15:45:09.323;69.93446923724852
1072410860;2015-11-24 21:00:48.878;2015-12-08 16:27:06.404;9.765091664281222
1072668181;2014-10-22 20:45:55.860;2014-12-15 02:53:55.350;37.6573602952971
1072779949;2015-12-03 15:12:25.508;2015-12-07 23:57:37.332;3.086323240926248
107281922;2015-01-07 11:07:51.106;2015-11-02 21:49:05.551;211.73980652109742
1074204212;2014-10-22 15:58:15.199;2014-12-14 23:37:11.261;30.780661172377997
1074309715;2015-07-21 16:43:04.837;2015-12-07 14:30:20.244;98.22265950947126
1074322128;2015-06-27 01:47:17.090;2015-06-27 02:12:22.503;0.01232045996437672
107494748;2015-06-27 01:27:43.396;2015-06-27 01:41:52.811;0.006951702622532709
107497796;2014-10-22 22:50:17.464;2015-12-08 22:44:10.063;291.3249870000327
107527574;2014-10-22 14:38:59.176;2014-10-22 14:54:37.956;0.007683075278267442
107530007;2015-11-02 09:58:46.882;2015-11-09 15:45:09.323;5.119833173871169
1075460258;2015-06-27 00:44:44.635;2015-09-14 00:50:14.720;39.00056343503194
1075601472;2014-12-14 23:16:34.958;2014-12-15 06:40:34.941;0.2180244517344743
1075932535;2015-06-27 02:12:22.503;2015-06-27 02:24:33.002;0.0059784814399794824
1076310283;2015-12-04 04:25:46.218;2015-12-04 22:51:17.820;0.5428648794127046
107644023;2015-07-02 01:42:03.949;2015-09-09 02:49:22.636;39.81627806913669
1076570982;2015-09-13 16:48:03.108;2015-11-14 04:05:21.132;43.46609955914354
1077226994;2014-10-22 15:24:32.586;2014-10-22 22:50:17.464;0.16639413417411802
1077406988;2015-01-09 16:33:45.460;2015-10-28 18:41:33.778;206.5379384358469
107757289;2015-01-07 11:44:09.121;2015-01-09 16:33:45.460;1.5564233672242702
1077784694;2015-06-21 15:42:33.335;2015-10-28 20:13:21.432;91.34975092549556
107822712;2015-11-14 03:05:23.522;2015-12-03 18:51:39.798;13.899691918589543
107843418;2015-06-27 02:18:07.638;2015-08-30 06:03:34.702;45.36554092515136
1078643245;2015-01-07 11:44:09.121;2015-01-09 16:20:03.803;1.5496988390244537
107947707;2014-12-15 15:40:07.049;2014-12-15 15:44:22.387;0.002089713326216671
107950559;2014-12-15 14:48:08.364;2015-01-07 12:57:59.880;16.209371431992412
108020041;2015-10-02 11:08:00.673;2015-11-09 15:45:09.323;27.00614832371228
1080475808;2015-06-27 00:37:36.517;2015-11-09 00:37:33.462;95.45939045774085
108060693;2015-01-09 16:20:03.803;2015-08-30 06:26:00.220;164.46416914557284
1080892105;2014-10-22 17:48:57.854;2014-10-22 22:50:17.464;0.14796544944580564
1080941352;2015-06-21 01:54:58.481;2015-12-03 02:35:01.307;82.94808152603558
108116219;2015-12-08 11:22:21.039;2015-12-08 14:10:22.353;0.08250654505301352
108146158;2015-07-09 20:34:18.824;2015-12-26 19:42:30.303;84.99847075556507
1081513452;2014-10-22 17:03:05.656;2015-06-27 01:44:02.098;142.80249672488344
108164869;2015-06-26 18:03:21.675;2015-12-08 16:27:06.404;116.62535346421396
108287793;2015-10-02 15:29:05.438;2015-10-02 15:29:05.438;0.0
108302265;2015-01-09 16:20:03.803;2015-07-07 15:59:25.654;99.48570606519881
108302502;2015-01-09 16:20:03.803;2015-01-09 16:33:45.460;0.006724528199816438
108306804;2015-01-09 16:33:45.460;2015-12-08 15:10:04.981;235.42547000148897
1083502856;2015-09-07 13:48:36.650;2015-09-07 13:48:36.650;0.0
1083782498;2015-06-27 00:41:04.826;2015-06-27 01:47:17.090;0.032509430683601855
1084112678;2015-10-31 14:40:21.470;2015-12-08 23:05:42.798;18.077877694632733
108417706;2015-12-14 11:47:25.593;2015-12-14 11:47:25.593;0.0
108450607;2015-01-09 16:20:03.803;2015-09-11 22:30:12.953;141.59647884131803
1085149063;2014-12-14 23:38:12.523;2014-12-15 05:10:06.166;0.12865802821596095
1085475476;2014-10-22 23:05:35.172;2014-12-14 23:37:11.261;37.49217719674799
1086272618;2015-06-29 12:18:03.312;2015-07-09 20:32:33.462;7.313891472327426
1086311502;2015-06-29 12:18:03.312;2015-12-05 10:00:52.105;112.36261313589375
1086795740;2015-06-27 01:20:00.053;2015-06-27 01:20:00.053;0.0
108719642;2015-10-02 15:53:13.108;2015-10-02 15:53:13.108;0.0
1087503266;2015-06-27 02:43:01.918;2015-06-27 02:43:01.918;0.0
108775767;2015-10-02 16:33:04.321;2015-12-02 22:28:20.791;43.30796990802813
108912964;2014-12-15 01:38:48.169;2015-10-16 17:58:01.061;150.4076722870959
108927533;2014-10-22 15:58:15.199;2015-07-30 13:00:11.475;198.60956878091145
108994726;2015-01-09 16:20:03.803;2015-01-09 16:33:45.460;0.006724528199816438
109038232;2014-10-22 22:50:17.464;2015-12-03 15:12:25.508;220.95865936733853
1090556088;2014-10-22 22:50:17.464;2015-07-21 16:43:04.837;192.1527271221032
1090948867;2014-10-22 14:08:18.608;2015-09-14 00:50:14.720;188.45034963600986
1091104740;2014-12-14 23:50:42.032;2015-09-24 22:01:07.799;157.03398646225432
1091436991;2015-09-11 01:20:47.760;2015-09-25 17:35:04.910;10.377914464087702
109171621;2015-01-09 16:20:03.803;2015-12-06 19:14:48.149;234.13814957451592
1092054368;2015-01-08 16:08:02.685;2015-12-06 21:30:01.342;148.24918289382308
1092137971;2015-11-06 14:59:14.227;2015-11-06 14:59:14.227;0.0
1092703016;2015-06-22 14:24:37.795;2015-06-22 14:24:37.795;0.0
109293850;2015-01-09 12:39:07.742;2015-06-27 02:18:07.638;119.19610536999278
1092947383;2015-06-21 22:00:05.906;2015-10-19 10:03:10.449;59.75107004823264
109297816;2015-06-29 18:49:12.156;2015-12-03 15:12:25.508;110.909316856921
109320658;2015-01-09 11:00:33.708;2015-12-02 21:46:20.008;231.54102128452755
1093290402;2015-10-16 17:58:01.061;2015-11-09 20:35:37.776;17.047957508943504
109364642;2015-12-02 21:46:20.008;2015-12-08 16:27:06.404;4.08588555664982
1094114329;2015-06-22 04:36:10.206;2015-06-22 04:36:10.206;0.0
1094197688;2015-09-11 23:06:06.651;2015-12-06 21:30:01.342;49.11715842046934
1096185936;2015-09-19 22:21:40.611;2015-11-14 04:05:21.132;39.05963350033713
1096394166;2015-09-11 22:30:12.953;2015-12-03 15:12:25.508;58.4748872773272
109689452;2015-06-27 02:17:54.891;2015-06-27 02:18:36.280;0.00033873197362587013
1097074460;2015-11-09 00:37:33.462;2015-12-06 21:29:28.532;19.706632806923494
109713548;2015-06-23 19:18:10.455;2015-06-25 12:56:43.731;1.2269061811283624
109735940;2015-01-09 16:20:03.803;2015-12-03 15:12:25.508;231.8978107116575
109738177;2015-08-04 21:38:35.767;2015-10-02 10:11:36.244;41.38195513363338
1097704494;2015-06-21 15:42:33.335;2015-10-08 03:16:02.252;76.70806416639346
10982332;2015-10-02 09:41:38.019;2015-10-21 13:31:47.000;13.548043010441754
10985092;2015-09-17 01:59:48.851;2015-12-08 16:27:06.404;58.40863692075302
109854452;2015-10-08 03:16:02.252;2015-11-02 21:49:05.551;18.22423114532288
1098697202;2014-12-15 02:35:35.695;2015-11-16 19:21:45.132;180.6250473405305
1099015518;2015-09-13 16:48:03.108;2015-12-04 04:25:54.913;36.02115458775462
1099124418;2014-10-22 15:58:15.199;2015-01-09 16:33:45.460;37.25324553816534
109925022;2015-10-05 14:39:34.189;2015-10-20 17:32:44.693;10.691638706667959
1099354710;2015-07-09 20:32:33.462;2015-07-30 23:43:57.530;14.94322923776734
109945090;2015-06-29 02:30:39.534;2015-12-04 23:55:49.460;73.96712769778125
1099681615;2015-12-06 21:30:01.342;2015-12-07 00:46:42.803;0.09658441089077915
110009361;2014-10-22 22:50:17.464;2014-12-15 06:37:37.673;37.70614345299978
110011661;2015-07-21 21:06:05.933;2015-12-06 21:30:01.342;68.46574289619896
1100253632;2015-07-21 21:06:05.933;2015-08-16 05:04:31.620;17.912599922445676
110049789;2015-06-27 01:47:17.090;2015-06-27 02:50:01.592;0.03080908439908368
1101476665;2014-10-22 20:23:58.050;2014-12-14 23:37:11.261;37.57153947364942
110192074;2015-12-03 15:11:18.470;2015-12-13 15:53:19.083;7.091696776506699
1102507878;2015-11-16 09:46:58.683;2015-12-03 15:12:25.508;12.180624890964106
1102665366;2015-06-27 02:07:03.274;2015-06-27 02:22:23.680;0.007532700510825175
11034112;2014-12-15 02:20:18.422;2014-12-15 02:54:52.731;0.016976365279294345
1103545254;2015-01-09 16:33:45.460;2015-11-02 21:49:05.551;210.16555804766867
1103922284;2015-12-04 17:22:46.483;2015-12-04 17:22:46.483;0.0
110396781;2015-01-09 12:52:44.426;2015-01-09 16:33:45.460;0.08600041254282353
1104102986;2015-08-03 21:38:40.892;2015-10-09 05:05:22.220;46.8883924746733
1104106477;2015-01-09 16:22:40.856;2015-01-09 16:33:45.460;0.005439189759302132
1104128448;2015-12-03 15:12:25.508;2015-12-07 23:57:37.332;3.086323240926248
1104229782;2014-10-22 20:46:39.692;2014-10-22 20:59:39.641;0.006383185495768655
1104485263;2015-08-30 06:03:34.702;2015-10-08 03:16:02.252;27.494894147263444
1104507710;2014-12-15 07:53:51.726;2014-12-15 15:33:15.617;0.2255858129843875
1104813811;2014-12-15 01:26:52.083;2014-12-15 01:26:52.083;0.0
110509603;2015-08-30 06:03:34.702;2015-08-30 06:03:34.702;0.0
1105109342;2015-06-27 00:44:26.768;2015-06-27 00:44:44.635;0.0001462254271379037
1105245114;2015-09-06 21:53:56.253;2015-10-08 03:16:02.252;22.078476246252297
1105268576;2015-11-09 15:45:09.323;2015-11-10 02:22:35.529;0.3130110140875823
1105420999;2014-12-14 23:45:51.539;2015-12-03 18:51:39.798;250.17133681595445
